booking_date	checkin_date	country	city	hotel_segment	room_type	nights	num_guests	breakfast_included	price_per_night	total_price
2024-11-22	2024-12-24	Germany	Hamburg	 Conference 	Family	7	4	1.0	146.24	1023.65
2024-08-05	2024-08-05	Spain	Valencia	Leisure	Delux	10	3	1.0	138.58	1385.8
2025-02-20	2025-03-03	Ireland	Cork	Tour Group	Deluxe	11	2	1.0	94.78	1042.62
2024-05-29	2024-06-27	UK	London	Leisure	 Standard	6	4	1.0	126.2	757.19
2024-06-03	2024-07-25	Germany	Berlin	 Business 	suite	14	4	1.0	231.39	3239.4
2025-01-18	2025-02-01	Spain	Barcelona	Leisure	Family	13	1	0.0	137.76	1790.9
2024-10-18	2024-11-23	UK	Manchester	Leisure	Suite	5	3	1.0	182.55	912.74
2025-04-30	2025-04-30	Ireland	Dublin	Business	Standard	9	1	1.0	107.92	971.31
2024-10-27	2024-12-08	SPAIN	Barcelona	Leisure	Suite	2	3	1.0	196.93	393.86
2024-09-03	2024-09-11	UK	Manchester	conference	Deluxe	1	2	1.0	119.34	119.34
2024-05-01	2024-06-24	Spain	Valencia	Business	Standard	14	2	1.0	97.71	1367.87
2024-09-12	2024-10-14	Ireland	Galway	Leisure	Standard	8	3	0.0	91.73	733.83
2024-10-28	2024-11-28	 Spain 	Valencia	Tour Group	Family	14	1	1.0	140.66	1969.18
2024-06-20	2024-07-10	Ireland	galway	Leisure	Deluxe	5	3	1.0	191.95	959.76
2024-09-13	2024-09-16	GERMANY	Munich	Conference	Standard	6	1	1.0	117.4	704.4
2025-04-23	2025-04-30	Italy	Rome	Conference	Deluxe	11	1	0.0	121.94	1341.29
2024-06-27	2024-08-04	UK	Manchester	Leisure	Suite	14	1	0.0	269.75	3776.5
2025-04-17	2025-04-30	Italy	Milan	Business	Suite	11	3	0.0	270.52	2975.7
2025-04-11	2025-04-14	Ireland	Galway	Business	Deluxe	11	4	0.0	151.22	1663.42
2025-04-25	2025-04-30	UK	Edinburgh	Leisure	Standard	5	2	0.0	85.66	428.29
2025-02-22	2025-04-11	Spain	Madrid	Business	family	5	3	0.0	193.69	968.46
2024-05-14	2024-05-19	UK	London	Leisure	 Family	9	2		198.46	1786.18
2024-06-27	2024-08-12	Italy	rome	LEISURE	Suite	3	1	0.0	187.37	562.1
2024-06-01	2024-07-13	ireland	Dublin	Biz	suite	10	3	1.0	281.82	2818.22
2024-10-29	2024-12-14	Italy	Rome	Business	Suite	8	2	1.0	268.59	2148.75
2024-07-20	2024-08-17	Germany	Berlin	business	Standard	4	1	1.0	111.38	445.52
2024-06-26	2024-06-28	Germany	HAMBURG	Business	Suite	10	4	1.0	361.47	3614.74
2024-05-03	2024-05-19	Italy	Florence	Tour Group	Standard	9	2	0.0	76.55	688.91
2025-04-06	2025-04-30	Ireland	Galway	Business	Deluxe	7	4	0.0	179.91	1259.36
2024-10-30	2024-11-24	 Germany	Berlin 	tour group	SUITE	4	1	0.0	188.74	754.97
2024-12-04	2024-12-14	Italy	Milan	BUSINESS	Standard	6	4		113.84	683.02
2024-07-18	2024-09-12	Germany 	Hamburg	Business	Standard	8	2	0.0	92.14	737.09
2024-05-23	2024-07-01	Spain	Barcelona	Leisure	Standard 	9	1	0.0	117.02	1053.14
2024-09-19	2024-10-30	Ireland	Dublin	LEISURE	Suite	5	4	1.0	288.73	1443.63
2024-06-17	2024-07-14	Italy	Rome	Leisure	Family	5	2		174.68	873.39
2024-05-05	2024-05-06	Germany	Berlin	leisure	Standard	13	3	1.0	86.68	1126.8
2024-09-06	2024-09-08	Spain	Barcelona	leisure	Suite	11	4	1.0	221.52	2436.74
2024-05-23	2024-06-03	UK	Manchester	Tour Group	Deluxe	1	1	1.0	180.43	180.43
2024-05-16	2024-06-11	UK	Manchester	Leisure	Deluxe	6	1	1.0	190.87	1145.22
2025-02-01	2025-03-01	Ireland	Dublin	Leisure	Suite	8	3	0.0	145.79	1166.33
2025-01-19	2025-03-04	Italy	Rome	 Leisure 	 Suite 	4	2	1.0	272.85	1091.39
2024-07-29	2024-08-21	Italy	Milan		Suite	9	3	0.0	224.49	2020.42
2025-01-24	2025-02-26	UK	London	Conference	Deluxe	4	2	1.0	160.42	641.7
2024-12-02	2025-01-05	Ireland	Cork	Tour Group	Family	6	1	1.0	124.31	745.89
2025-04-30	2025-04-30	UK	Manchester	Leisure	Suite	6	2	1.0	211.5	1269.02
2024-12-07	2025-01-08	 Italy 	Florence	Conference	Standard	1	3	0.0	82.0	82.0
2024-06-18	2024-07-05	Ireland	GALWAY		Family	7	4	0.0	143.57	1005.0
2025-04-11	2025-04-15	Spain	Valencia	Leisure	standard	3	2	1.0	71.03	213.08
2024-12-24	2025-01-03	Germany	Hamburg		Suite	5	4	1.0	209.14	1045.68
2025-03-07	2025-03-10	Spain	Madrid	Leisure	Standard	13	1	1.0	100.11	1301.45
2025-04-24	2025-04-30	Italy	Florence	Conference	Deluxe	4	3	1.0	144.67	578.7
2025-02-21	2025-04-10	Spain	Valencia	Leisure	Standard	7	3	1.0	122.18	855.26
2025-02-13	2025-02-20	Ireland	Galway	Leisure	Suite	5	1	1.0	236.73	1183.67
2025-04-03	2025-04-30	 Germany 	munich	Business	Standard	4	4	1.0	125.52	502.07
2024-08-11	2024-09-13	Italy	Florence	Leisure	suite	6	3	1.0	339.71	2038.28
2024-08-09	2024-09-27	Ireland	Cork	Business	 Family	14	4	0.0	144.08	2017.06
2024-08-25	2024-09-03	Spain	Barcelona	Leisure	Suite	10	2	1.0	265.17	2651.73
2024-07-17	2024-07-31	UK	Manchester	BUSINESS	Suite	11	4	0.0	270.33	2973.58
2024-10-02	2024-11-28	Germany	Munich 	Tour Group	FAMILY	5	4	0.0	154.22	771.11
2024-09-16	2024-10-20	Spain	Madrid	Leisure	Deluxe	13	3	0.0	157.9	2052.7
2024-11-28	2025-01-12	Ireland	Dublin	Business	Suite	5	2	1.0	334.86	1674.32
2024-10-09	2024-10-29	Italy	Rome	Leisure	Family	2	3	1.0	135.66	271.33
2024-08-09	2024-10-05	Ireland	Dublin	Leisure	Family	10	1	1.0	203.59	2035.88
2024-06-16	2024-07-18	Spain	Barcelona	LEISURE	Family	13	3	0.0	191.4	2488.25
2025-01-06	2025-03-02	UK 	Manchester	Tour Group	Suite	6	4	0.0	354.59	2127.55
2025-02-02	2025-03-19	Ireland	Cork	Leisure	Deluxe	14	2	1.0	142.59	1996.22
2025-02-19	2025-04-13	UK	Manchester	Business	Suite	5	1	1.0	219.49	1097.43
2024-12-26	2025-01-25	Germany	Hamburg	conference	Suite	1	4	0.0	223.68	223.68
2024-06-02	2024-07-26	UK	Edinburgh	Leisure	Suite	11	2	0.0	245.06	2695.64
2025-01-16	2025-03-06	Italy	Rome	Leisure 	Suit	1	4	1.0	115.01	115.01
2024-06-09	2024-06-14	Spain	Madrid	Business	Family	8	4	1.0	193.08	1544.61
2025-03-08	2025-04-18	UK	Edinburgh	Leisure	Deluxe	14	2	0.0	148.83	2083.66
2025-01-06	2025-02-01	Ireland	Cork	Business	 Family	5	2	1.0	208.92	1044.59
2024-06-20	2024-07-30	UK	LONDON	Leisure	Deluxe	3	3	0.0	104.72	314.15
2025-04-09	2025-04-30	UK	Edinburgh	Leisure	Standard	12	1	0.0	120.68	1448.16
2024-11-01	2024-12-23	uk	Manchester	Business	Deluxe	3	3	0.0	135.36	406.09
2025-04-22	2025-04-25	UK	Manchester	Business	Suite	10	2	1.0	224.77	2247.67
2024-10-24	2024-11-24	Germany	Berlin	 Leisure 	Family	3	1	1.0	110.94	332.81
2024-09-11	2024-10-28	Spain	Barcelona	 Leisure	Suite	6	2	0.0	177.68	1066.06
2025-04-14	2025-04-30	UK	Manchester	 Conference 	Deluxe	12	1	0.0	137.45	1649.41
2024-08-16	2024-09-15	Ireland	Dublin	Conference	Suite	14	2	0.0	253.58	3550.12
2024-06-29	2024-07-16	Germany	Berlin	Business	Deluxe	10	3	1.0	171.44	1714.4
2025-02-07	2025-03-18	ireland	Galway	Leisure	Standard	14	3	1.0	83.11	1163.56
2025-02-20	2025-02-26	 Germany 	hamburg	Leisure	Deluxe	8	4	1.0	103.27	826.19
2024-08-31	2024-10-26	Spain	Barcelona	Leisure	Suite	6	3	1.0	230.52	1383.1
2025-03-07	2025-04-30	Ireland	Dublin	leisure	Family	9	2	1.0	185.14	1666.22
2024-06-19	2024-07-13	Italy	Rome	Business	Deluxe	5	1		137.82	689.11
2024-09-19	2024-11-17	Italy	Rome	Leisure	Suite	11	2	1.0	256.23	2818.58
2024-11-11	2024-11-22	Germany	Hamburg	Leisure	family	4	4	1.0	155.72	622.89
2025-03-27	2025-04-30	IRELAND	GALWAY	Conference	Family	9	1	1.0	197.54	1777.9
2024-12-11	2025-01-30	Germany	 Berlin	conference	Standard	6	4	1.0	116.22	697.35
2024-12-15	2025-01-09	 UK 	London	leisure	Standard	11	1	1.0	103.33	1136.6
2024-12-06	2025-01-26	Italy	Florence	Business	Family	3	2	1.0	218.19	654.57
2024-08-11	2024-09-24	Spain	Valencia	Business	Standard	13	2	1.0	103.36	1343.72
2024-09-15	2024-10-05	Italy	Rome	Leisure	Suite	7	2	0.0	109.39	765.72
2024-05-30	2024-05-30	Germany	Hamburg	Leisure	Standard	9	4	1.0	103.26	929.38
2024-10-18	2024-11-04	Italy	Milan	Leisure	Standard	12	4	1.0	114.5	1374.02
2024-12-27	2025-01-03	Spain	valencia	Leisure	Deluxe	10	4	1.0	195.6	1955.98
2025-04-07	2025-04-30	Italy	Florence	 Business 	Delux	8	4	1.0	155.81	1246.5
2025-03-28	2025-04-30	Spain 	Valencia	Business	Suite	10	2	1.0	262.61	2626.11
2025-03-31	2025-04-30	UK	Edinburgh	Business	DELUXE	12	2	0.0	135.61	1627.32
2024-08-16	2024-09-29	Italy	Milan	Business	Deluxe	2	4	0.0	164.83	329.66
2025-03-29	2025-04-30	UK	manchester	 Leisure	Family	6	3	0.0	190.92	1145.49
2024-12-20	2025-01-02	Germany	Berlin	 leisure	Family	2	3	0.0	159.6	319.2
2024-06-04	2024-07-25	UK	Manchester	Conference	Deluxe	14	1	0.0	182.12	2549.75
2024-09-22	2024-10-05	Italy	Rome	Leisure	Family	5	3	0.0	179.88	899.42
2024-11-10	2024-12-06	Germany	Berlin		Deluxe	14	1		148.1	2073.46
2025-02-15	2025-03-19	spain	Barcelona	 Leisure	Suite	13	1	0.0	267.39	3476.04
2025-02-20	2025-04-05	Germany	Berlin	Business	SUITE 	1	3	0.0	266.77	266.77
2024-07-09	2024-08-20	Germany	Berlin	Business	Deluxe	2	1	1.0	163.54	327.08
2025-02-27	2025-03-04	Ireland	dublin	Leisure	Suite	5	2	0.0	227.43	1137.15
2025-02-01	2025-02-03	UK	Edinburgh	Conference	Family	11	3	0.0	110.88	1219.66
2025-03-27	2025-04-30	Italy	Florence	Leisure	Suite	8	3	0.0	150.56	1204.46
2024-07-30	2024-09-24	Spain	Barcelona	BUSINESS	Family	4	1	1.0	155.25	621.01
2024-05-13	2024-06-06	Germany	Berlin	Business	deluxe	1	4	0.0	109.94	109.94
2025-04-05	2025-04-30	UK	Edinburgh	Business	Standard	6	4	0.0	122.59	735.53
2025-03-01	2025-03-13	Germany	Hamburg	Business	Standard	4	3	1.0	108.76	435.04
2024-06-06	2024-07-26	Germany	 Berlin	Business	Suite	5	2	1.0	211.62	1058.12
2024-10-30	2024-11-22	Germany	Berlin	leisure	Suite	1	2	1.0	279.48	279.48
2024-07-28	2024-09-24	Spain	Valencia	Conference	Standard	5	1	0.0	107.82	539.11
2024-06-25	2024-08-12	Ireland	Cork	Leisure	Family	1	3	0.0	143.39	143.39
2025-01-06	2025-02-02	Germany	Berlin	Leisure	suite	5	4	1.0	221.14	1105.7
2025-01-29	2025-02-28	UK	London	BUSINESS	 Family	3	3	1.0	157.95	473.86
2025-04-10	2025-04-30	UK	Edinburgh	Business	 Suite	9	1	1.0	297.36	2676.23
2024-12-31	2025-02-17	Spain	Valencia	Conference	Standard	7	1	1.0	93.66	655.61
2024-05-03	2024-05-26	Italy	Rome	BUSINESS	Standard	12	1	1.0	102.41	1228.89
2025-04-02	2025-04-30	Ireland 	CORK	Conference	Deluxe 	10	2	0.0	167.86	1678.65
2024-08-25	2024-09-27	Germany	Berlin	Leisure	Standard	13	1	1.0	80.81	1050.48
2024-12-18	2025-01-02	Spain	Valencia	Tour Group	Standard	11	2		67.22	739.37
2024-06-07	2024-07-24	Italy	Milan	Leisure	standard	9	2	0.0	74.28	668.53
2024-07-17	2024-08-18	Germany	Hamburg 	Conference	Deluxe	4	2	1.0	166.42	665.68
2025-02-18	2025-04-08	Spain	Madrid		Deluxe	13	1	1.0	125.9	1636.72
2025-02-22	2025-02-28	Ireland	Dublin	Tour Group	FAMILY	14	3	0.0	200.56	2807.82
2024-08-15	2024-10-08	Italy	Rome	Leisure	Family	9	2	0.0	106.21	955.9
2025-04-22	2025-04-30	Ireland	Dublin	Leisure	Family	9	4	1.0	157.62	1418.57
2024-07-29	2024-09-18	Germany	Munich	Leisure	Suite	8	1	0.0	176.75	1414.0
2024-06-18	2024-06-28	UK	Edinburgh	Business	SUITE	7	3	1.0	196.27	1373.89
2024-05-14	2024-06-19	Ireland	Galway	Leisure	delux	1	1	1.0	124.72	124.72
2024-09-13	2024-09-21	germany	Berlin	Business	Suite	6	4	0.0	226.13	1356.75
2025-03-30	2025-04-09	 UK	Manchester	Conference	Standard	10	2	0.0	104.9	1049.01
2024-12-05	2025-01-12	Germany	Hamburg	Leisure	Suite	4	2	0.0	234.3	937.2
2025-04-21	2025-04-27	ITALY	Rome	Business	Family	13	3	0.0	151.96	1975.51
2025-03-03	2025-04-05	Spain	Valencia	Tour Group	standard 	13	1	1.0	84.03	1092.33
2024-07-16	2024-08-26	Italy	Milan	Business	Family	1	1	1.0	173.45	173.45
2024-06-29	2024-07-31	UK	London	Business	Deluxe 	2	3	1.0	185.2	370.41
2025-04-11	2025-04-30	UK	Edinburgh	Leisure	Suite	11	3	1.0	217.5	2392.47
2024-06-17	2024-08-08	UK	Manchester	Tour Group	Standard	12	3	1.0	99.19	1190.22
2025-03-26	2025-04-15	Ireland	Cork	leisure	Deluxe	9	4	1.0	188.77	1698.97
2025-01-06	2025-01-25	Ireland	Dublin	Leisure	deluxe	12	2	0.0	143.89	1726.7
2024-08-02	2024-09-16	Germany	Berlin	Conference	Deluxe	2	3	1.0	196.76	393.52
2025-03-07	2025-04-14	Italy	Milan	Leisure	Suite	6	2	1.0	157.88	947.29
2025-04-27	2025-04-30	Germany	Munich	Business	Suite	2	4	0.0	140.21	280.42
2024-11-30	2025-01-23	 Ireland 	CORK	Business	Family	11	1	0.0	157.96	1737.57
2024-11-26	2025-01-23	Italy	Rome		Suite	2	4	1.0	222.88	445.75
2025-02-06	2025-03-10	Germany	Berlin	Leisure 	Suite	1	4	1.0	164.39	164.39
2024-10-12	2024-12-03	Italy	Milan	conference	Suite	14	1	0.0	248.98	3485.76
2025-02-01	2025-03-14	ITALY	Rome	Leisure	Standard	1	2	1.0	136.29	136.29
2024-10-01	2024-11-24	SPAIN	Madrid	Leisure	Suite	13	4	0.0	302.28	3929.69
2024-06-18	2024-06-18	Uk	London	Leisure	Standard	5	3	1.0	121.32	606.62
2024-11-08	2024-12-31	italy	Florence	Business	 standard	8	2	1.0	90.03	720.21
2025-03-10	2025-04-06	Italy	Milan	Business	Suite	6	2	0.0	221.84	1331.05
2024-07-24	2024-08-23	Italy	Milan	Tour Group	SUITE	8	4	0.0	207.61	1660.86
2025-04-22	2025-04-30	Italy	Rome	Tour Group	Family	12	3	0.0	140.09	1681.1
2025-02-22	2025-03-18	 GERMANY 	Munich	Business	Family	2	2	0.0	168.42	336.83
2024-08-06	2024-09-13	Germany	Munich	Conference	Standard	12	4	0.0	108.6	1303.14
2024-09-18	2024-10-25	Spain	 Madrid	LEISURE 	Standard	1	1	0.0	100.6	100.6
2025-03-13	2025-03-31	UK	Edinburgh	 Leisure 	Deluxe	4	1	1.0	141.39	565.56
2024-05-19	2024-06-19	UK	Edinburgh	LEISURE	Suite	13	4	1.0	303.02	3939.26
2024-08-07	2024-09-13	Germany	 Hamburg	Leisure	suite	5	1	1.0	354.01	1770.03
2024-10-20	2024-12-05	Italy	Florence	Conference	Deluxe	7	3	1.0	202.96	1420.69
2024-10-02	2024-11-03	Spain	madrid	Tour Group	Suite	5	3	0.0	216.28	1081.38
2025-01-03	2025-01-12	Italy	Rome	Leisure	Deluxe	9	1	0.0	190.58	1715.18
2025-02-05	2025-02-13	ITALY	MILAN	Conference	 Suite	6	3	1.0	271.68	1630.06
2024-05-08	2024-06-22	Italy	Milan	Tour Group	Standard	10	1	1.0	84.49	844.89
2025-03-10	2025-04-10	Italy 	Florence	Leisure	Deluxe	9	3	1.0	141.29	1271.63
2025-02-22	2025-03-07	UK	Edinburgh	Leisure	Deluxe	2	1	1.0	154.17	308.35
2025-03-20	2025-03-28	Germany	Munich	Leisure	Standard	13	4	1.0	78.17	1016.16
2024-05-12	2024-07-08	Ireland	Cork	Business	Standard	1	2	0.0	124.03	124.03
2024-08-16	2024-09-23	Ireland	 Dublin	Leisure	Family	3	1	1.0	171.58	514.73
2025-04-05	2025-04-17	Spain	Barcelona	 Business 	 Suite 	12	4	1.0	263.88	3166.51
2024-05-04	2024-05-19	Spain	Madrid	 Leisure 	 Deluxe 	14	1	1.0	141.89	1986.44
2024-11-23	2024-11-23	Germany	Hamburg	Tour Group	Family	1	4	1.0	159.55	159.55
2024-12-10	2025-01-31	Germany	Hamburg	Business	Deluxe	3	1	1.0	182.44	547.32
2024-08-15	2024-09-16	Germany	Hamburg	Business	Suite	6	4	1.0	262.93	1577.59
2024-11-05	2024-12-20	Spain	Madrid	Leisure	Suite	10	1		239.98	2399.79
2025-01-12	2025-02-17	 Ireland 	Cork	Business	Family	5	2	1.0	249.72	1248.59
2024-05-16	2024-06-06	Spain	Barcelona	Business	Suite	3	2	1.0	220.15	660.45
2024-12-03	2025-01-11	Ireland	Galway	Business	Standard	8	4	0.0	119.82	958.53
2024-08-26	2024-09-22	UK	Manchester	Conference	Suite	6	2	0.0	217.41	1304.47
2024-10-18	2024-12-05	Spain	Madrid	Business	Family	4	3	1.0	237.87	951.49
2025-02-06	2025-03-18	uk	London	Tour Group	Family	2	1	1.0	190.06	380.12
2025-04-16	2025-04-30	Italy	Florence 	Business	Deluxe	4	1	0.0	112.42	449.68
2024-06-12	2024-06-28	germany	Hamburg	Business	Suite	4	4	1.0	163.97	655.89
2024-09-15	2024-10-01	Ireland 	Cork	Leisure	Suite	11	2	1.0	214.71	2361.85
2025-03-01	2025-03-03	UK	 LONDON	Leisure	Deluxe	6	3	0.0	96.29	577.74
2024-06-25	2024-06-28	UK	Edinburgh	Leisure 	Family	8	4	0.0	83.59	668.73
2024-11-27	2024-12-21	Ireland	Dublin	 Business 	 Family	13	2	1.0	192.23	2499.04
2025-02-03	2025-02-28	Italy	Florence	Leisure	 Family 	3	4	1.0	204.0	611.99
2024-05-31	2024-07-22	Italy	Florence	Business	Standard	2	2		86.53	173.05
2024-12-13	2025-01-05	Spain	Valencia	Tour Group	Suite	8	2	1.0	255.88	2047.05
2024-09-26	2024-10-27	Germany	Munich	Leisure	Deluxe	14	2	0.0	110.37	1545.13
2024-09-18	2024-11-03	Ireland	Dublin	Leisure	Standard	9	4	1.0	122.37	1101.37
2024-11-04	2024-11-27	Spain	Madrid	Leisure	SUITE	3	1	1.0	205.34	616.03
2025-03-17	2025-04-04	Spain	Barcelona	 Leisure 	Suite	14	1	0.0	240.48	3366.78
2025-01-09	2025-02-15	Italy	Rome	Leisure	DELUXE	4	1	1.0	155.89	623.56
2024-11-28	2025-01-26	Italy	Florence	Business 	Suite	1	2	1.0	304.73	304.73
2024-06-25	2024-07-27	Uk	Manchester	Leisure	Standard	5	3	0.0	91.55	457.74
2025-03-01	2025-04-26	Germany	Munich	Business	Standard	14	2	0.0	72.82	1019.45
2024-07-21	2024-09-14	 UK	London	business	Deluxe	5	3	1.0	161.98	809.89
2025-03-31	2025-04-30	Ireland	Dublin	Leisure	Standard	11	4	1.0	120.34	1323.74
2024-07-01	2024-07-02	Italy	FLORENCE	 Leisure	suite	9	3	1.0	229.89	2069.02
2024-05-05	2024-06-14	Germany	hamburg	Conference	deluxe	8	1	0.0	188.26	1506.09
2024-09-28	2024-10-26	Spain	Valencia	Conference	FAMILY	13	4	1.0	200.17	2602.26
2025-03-05	2025-04-19	germany	Hamburg	Business	Family	11	2	1.0	112.28	1235.08
2024-05-31	2024-06-27	Italy	 Florence 	Leisure	Suite	13	3	0.0	250.86	3261.2
2024-06-25	2024-07-08	Italy	Florence	Conference	Suite 	7	1	1.0	242.95	1700.62
2025-03-01	2025-04-03	UK	London	Conference	FAMILY	10	1	0.0	138.5	1384.97
2024-08-13	2024-08-17	Italy	Milan	leisure	Family	1	2	1.0	136.12	136.12
2024-11-19	2025-01-14	Germany	Hamburg	Leisure	Standard	5	3	1.0	103.59	517.93
2025-02-24	2025-04-14	Ireland	Galway	Leisure	Standard	13	4	1.0	96.25	1251.19
2024-05-29	2024-06-03	UK	London		Family	1	1	0.0	158.34	158.34
2025-02-22	2025-03-31	UK	Edinburgh	Leisure	Deluxe	3	4	0.0	191.56	574.69
2024-06-10	2024-07-22	Germany	Munich	Conference	Deluxe	6	1	1.0	93.37	560.22
2024-10-16	2024-11-03	Ireland	 cork	Leisure	Deluxe	3	1	0.0	187.43	562.28
2024-09-05	2024-09-13	Germany	Munich	business	Suite	10	3	1.0	273.96	2739.65
2024-05-13	2024-06-24	Italy	Milan	Business	Standard	1	1	0.0	88.71	88.71
2025-02-05	2025-03-06	Spain 	Madrid	 Leisure 	Family	12	4	1.0	144.76	1737.11
2024-12-26	2025-01-28	UK	Edinburgh	Business	Family	9	1	1.0	153.15	1378.37
2025-03-22	2025-03-26	spain	Madrid		Suite	9	3	0.0	182.26	1640.32
2025-02-19	2025-04-01	Spain	Madrid	Business	Standard	12	1	1.0	109.39	1312.65
2024-09-26	2024-11-05	UK	Manchester	Leisure	Standard	8	1	0.0	85.43	683.41
2024-12-03	2025-01-06	Germany	Berlin	Leisure	Suite	7	2	1.0	209.41	1465.86
2024-10-13	2024-12-04	Italy	Rome	Leisure	Deluxe	8	2	1.0	136.36	1090.85
2024-05-29	2024-06-14	Italy	Milan	Leisure	Deluxe	7	3	1.0	188.56	1319.89
2024-06-17	2024-07-20	Ireland	galway	business	Standard	3	4	1.0	117.93	353.78
2024-11-15	2024-11-20	Italy	Florence	BUSINESS	Standard	12	4	0.0	103.23	1238.72
2024-10-24	2024-11-05	Spain	Valencia		Standard	3	2	1.0	77.44	232.31
2024-10-17	2024-11-07	Italy	 Rome	business 	Suite	10	3	1.0	286.9	2868.95
2025-03-23	2025-03-25	Germany	hamburg	Leisure	standard	14	1	0.0	88.06	1232.87
2025-02-02	2025-03-27	Italy	Milan	Business	Deluxe	13	4	1.0	181.45	2358.87
2024-05-12	2024-06-06	Germany	Munich	Leisure	Suite	12	1	1.0	191.82	2301.84
2024-05-21	2024-07-02	Spain	Madrid	Conference	Suite	5	3	1.0	316.0	1580.01
2024-08-12	2024-08-26	UK	Edinburgh	BUSINESS	Family	1	2	1.0	252.64	252.64
2024-06-08	2024-07-27	Italy	Rome	Leisure	Suite	8	3	1.0	222.39	1779.1
2024-09-20	2024-10-06	Uk	Edinburgh	Tour Group	Family	3	2	1.0	132.31	396.93
2024-06-18	2024-08-15	Spain	Barcelona	Leisure	Suite	8	1	1.0	266.46	2131.67
2024-09-27	2024-10-24	Spain	Barcelona	Leisure	FAMILY	13	3	1.0	194.41	2527.37
2024-07-25	2024-08-02	Italy	Milan	Conference	Standard	8	3	1.0	89.99	719.89
2025-04-02	2025-04-30	Italy	Milan	Conference	Suite	8	1	1.0	176.76	1414.07
2025-01-03	2025-02-04	Germany	 Munich	leisure	Family	6	1	1.0	153.08	918.45
2024-08-10	2024-09-27	Spain	Barcelona	Conference	Family	6	4	0.0	77.89	467.31
2025-03-20	2025-04-30	UK	Edinburgh	Business	Family	2	1	0.0	214.68	429.37
2025-02-04	2025-03-29	Germany	Berlin	Tour Group	Suite	10	1	1.0	210.55	2105.45
2025-02-09	2025-02-22	Ireland	Cork	Tour Group	Suite	3	4	1.0	236.02	708.05
2024-12-31	2025-01-15	Spain	Madrid	Business	standard	3	4	1.0	91.29	273.86
2024-05-05	2024-06-30	Ireland	Cork	Leisure	Standard	13	4	1.0	110.91	1441.83
2024-08-22	2024-09-23	Italy	Florence	Leisure	Suite	10	3	1.0	234.04	2340.39
2024-12-31	2025-02-18	Italy	Milan	leisure	Standard 	14	1	0.0	97.92	1370.94
2024-12-29	2025-02-20	Ireland	Dublin	Leisure	Suite	12	4		242.3	2907.62
2024-06-16	2024-06-30	Spain	Valencia	Conference	Suite	2	4	1.0	280.4	560.81
2024-09-24	2024-10-09	 Ireland 	Cork	Leisure	Deluxe	4	2	0.0	138.18	552.71
2024-12-25	2024-12-27	Spain	Barcelona	Conference	Deluxe	11	4	0.0	143.74	1581.16
2025-01-11	2025-02-07	germany	Berlin	Leisure	Deluxe	6	3	1.0	179.46	1076.76
2025-03-23	2025-04-30	Germany	HAMBURG	Leisure	Suite	11	4	1.0	225.12	2476.36
2025-01-04	2025-02-12	Germany	Berlin	Business	Standard	10	2	1.0	85.32	853.23
2024-10-17	2024-11-28	Italy	Rome	Business	Deluxe	2	1	0.0	160.46	320.92
2025-03-06	2025-04-11	ITALY	Florence	Leisure	Deluxe	4	3	1.0	192.23	768.93
2024-09-06	2024-10-15	Italy	Florence	Leisure	Standard	14	1	1.0	94.99	1329.82
2025-04-17	2025-04-30	Spain	Barcelona	Leisure	 Family	3	3	1.0	162.85	488.56
2024-09-03	2024-10-20	Ireland	Dublin		Family	13	2	1.0	186.14	2419.78
2024-08-28	2024-10-06	Italy	Milan	Business	Deluxe	3	2	1.0	91.59	274.76
2025-02-15	2025-04-13	Italy	Rome	Leisure	Deluxe	10	3	0.0	149.17	1491.69
2024-12-11	2025-01-18	Germany	Berlin	Leisure	STANDARD	13	2	0.0	124.99	1624.89
2025-01-12	2025-01-13	Germany	Berlin	Business	Standard	4	2	0.0	91.25	365.01
2024-11-15	2024-12-15	Italy	Rome	Leisure	Deluxe	12	4	1.0	94.8	1137.64
2025-02-28	2025-03-04	Germany	Hamburg	Business	Standard	1	1	0.0	82.71	82.71
2024-07-23	2024-09-12	SPAIN	Valencia	 Business	Deluxe	4	3	1.0	141.68	566.74
2025-03-23	2025-04-30	UK	Manchester	leisure	Standard	8	4	1.0	106.54	852.34
2024-09-13	2024-09-25	Germany	Hamburg	Business	Deluxe	11	2	1.0	178.09	1959.02
2025-04-30	2025-04-30	Italy	Milan	Leisure	Standard	13	1	1.0	42.0	546.0
2024-08-04	2024-09-01	UK	London	Leisure	Family	13	4	1.0	162.17	2108.26
2025-02-11	2025-02-15	UK	London	Business	Standard	10	1	1.0	101.14	1011.38
2024-06-15	2024-07-27	Germany	 Berlin 	Leisure	Family	6	4	1.0	171.79	1030.76
2024-06-24	2024-08-09	Spain 	 Valencia 	Leisure	Suit	11	4	1.0	275.12	3026.28
2025-03-13	2025-04-30	Spain	Madrid	LEISURE	Deluxe	5	4	0.0	187.76	938.78
2024-06-25	2024-07-13	UK	EDINBURGH	Business	Suite	3	4	1.0	185.2	555.61
2024-07-09	2024-08-27	UK	Edinburgh	Tour Group	Suite 	1	4	1.0	222.16	222.16
2024-12-10	2024-12-31	UK	Manchester		Family	7	1	1.0	185.13	1295.9
2024-05-08	2024-05-21	UK	Edinburgh	Leisure	Suite	10	4	1.0	257.52	2575.18
2024-08-26	2024-10-22	 UK 	Manchester	Business	Suite	1	1	1.0	285.23	285.23
