order_datetime	city	platform	cuisine_type	delivery_distance_km	delivery_time_min	items_count	basket_value	delivery_fee	tip_amount	total_paid
2024-06-03 18:30	Dublin	Deliveroo	BURGERS	0.2	20.8	2	27.67	2.0	3.39	33.06
2024-05-18 21:10	Cork	Deliveroo	Sushi	2.34	36.1	1	20.62	2.17	3.34	26.13
2024-05-09 11:11	Cork	UberEats	Thai	0.86	23.7	5	83.36	2.0	0.0	85.36
2024-08-04 17:15	Limerick	Deliveroo	Burgers	7.72	53.4	3	29.92	4.86	3.81	38.59
2025-03-19 19:00	Cork	JustEat	cafe	0.59	19.7	3	17.97	2.0	1.71	21.68
2024-05-16 22:49	Dublin	Deliveroo	 Pizza	6.0	33.9	2	30.31	4.0	0.0	34.31
2025-02-06 22:22	Dublin	JustEat	Cafe	1.52	18.7	4	41.55	2.0	0.95	44.5
2024-08-01 18:29	Dublin	Deliveroo	Indian	0.52	28.7	3	30.91	2.0	0.0	32.91
2024-08-10 12:15	Galway	UberEats	Pizza	2.09	27.1	2	25.98	2.05	3.91	31.94
2025-03-23 18:34	Cork	UberEats	Indian	1.99	39.0	3	28.08	2.0	0.0	30.08
2024-12-31 11:33	 Dublin 	Deliveroo	Burgers	3.97	45.3	3	31.15	2.98	3.58	37.71
2024-05-19 18:41	Dublin	Ubereats	Chinese	2.59	27.7	3	35.66	2.29	0.0	37.95
2024-05-01 13:41	Limerick	Ubereats	CAFE	3.26	37.4	1	9.78	2.63	0.0	12.41
2025-02-27 10:22	Limerick	Deliveroo	Cafe	3.35	37.2	4	30.93	2.68	3.99	37.6
2024-06-21 14:28	Dublin	Deliveroo	Pizza	3.2	31.3	2	15.89	2.6	4.34	22.83
2025-04-30 14:12	Dublin	Deliveroo	Thai	5.39	36.0	3	47.02	3.7	3.43	54.15
2025-01-28 16:30	Belfast	JustEat	CHINESE	4.79	45.0	5	52.75	3.39	2.33	58.47
2024-06-10 16:21	Dublin	UberEats	Burgers	3.73	32.2	1	7.72	2.86	0.0	10.58
2024-08-30 16:24	Belfast	Deliveroo	 Indian 	3.6	28.5	5	53.39	2.8	0.0	56.19
2024-11-12 17:21	Dublin	UBEREATS	Indian	4.01	29.3	5	62.9	3.01	2.85	68.76
2024-07-16 18:10	Dublin	JustEat	Burgers	3.64	38.6	1	9.46	2.82	0.0	12.28
2025-02-01 22:15	Belfast	Deliveroo	Thai	0.54	32.1	2	21.92	2.0	0.0	23.92
2025-02-21 21:56	Dublin	Deliveroo	Burgers	5.01	40.2	4	70.18	3.51	2.71	76.4
2024-12-13 21:55	Limerick	Deliveroo	Cafe	3.02	23.2	5	47.23	2.51	0.0	49.74
2025-01-17 11:17	CORK	UberEats	Thai	4.24	32.6	1	10.82	3.12	3.29	17.23
2024-07-09 15:39	Galway	Deliveroo	Pizza	3.57	30.7	1	13.77	2.78	0.0	16.55
2024-11-23 19:18	Dublin	JustEat	Pizza	4.34	41.8	1	14.65	3.17		21.07
2024-05-21 12:08	Dublin	Deliveroo	Pizza	2.21	27.1	1	18.57	2.1	0.14	20.81
2025-03-01 21:36	 Dublin 	Deliveroo	 Indian 	7.53	48.2	3	35.46	4.76	0.0	40.22
2024-11-27 10:48	Cork	UberEats	cafe	4.32	41.1	2	14.02	3.16	4.22	21.4
2024-09-09 22:22	Cork	UberEats	Thai	1.47	22.8	4	74.05	2.0	0.0	76.05
2025-04-13 14:32	Limerick	UberEats	Pizza	3.9	28.0	1	10.98	2.95	2.58	16.51
2024-12-28 19:12	Dublin	UberEats	Indian	4.41	48.5	5	34.93	3.2	0.0	38.13
2025-03-31 20:00	Dublin	Deliveroo	sushi	2.44	29.8	3	45.03	2.22	3.14	50.39
2025-03-19 17:38	Dublin	InHouse	SUSHI	3.5	36.1	4	75.44	0.0		75.44
2024-07-16 22:58	Dublin	justeat	Cafe	1.57	16.5	1	7.63	2.0	0.0	9.63
2024-09-30 19:59	dublin	Deliveroo	 Cafe 	2.48	22.0	4	25.06	2.24	3.25	30.55
2024-08-25 14:37	Dublin	Deliveroo	Pizza	3.38	45.5	5	112.29	2.69	4.81	119.79
2025-03-30 22:19	Galway		Pizza	4.0	26.5	4	65.54	3.0	0.0	68.54
2025-01-15 18:05	Galway	justeat	Chinese	2.12	27.9	2	22.64	2.06	4.25	28.95
2024-07-16 17:52	Belfast	UberEats	Thai	2.66	27.3	3	57.79	2.33	3.44	63.56
2025-01-11 22:46	Dublin	InHouse	BURGERS	6.2	52.3	5	75.97	0.0	4.52	80.49
2024-06-25 20:34	Dublin	UberEats	Indian	2.38	34.1	2	25.82	2.19	0.0	28.01
2024-11-01 18:34	Dublin	Deliveroo	Burgers	2.65	25.9	4	44.67	2.32	2.33	49.32
2025-04-13 23:53	Dublin	UberEats	Pizza 	6.36	37.2	3	46.17	4.18	0.0	50.35
2024-05-29 18:26	Dublin	JustEat	Burgers	3.29	32.7	4	32.35	2.65	0.0	35.0
2025-01-22 14:19	Dublin		Indian	1.31	25.4	4	62.72	2.0	0.0	64.72
2024-07-24 14:35	Limerick	DELIVEROO	Pizza	3.22	32.2	2	32.46	2.61	0.0	35.07
2025-02-21 19:04	 Dublin	JustEat	burgers	2.82	29.2	2	25.0	2.41	0.0	27.41
2025-02-20 19:37	Dublin	JustEat	 Pizza	1.77	21.9	3	48.75	2.0	4.83	55.58
2024-08-29 11:00	Dublin	UberEats	Pizza	0.2	22.0	5	68.06	2.0	0.0	70.06
2024-06-02 10:30	Limerick	UberEats	Pizza	4.35	28.8	2	26.57	3.17	1.79	31.53
2025-02-28 13:15	Dublin	UberEats	Burgers	4.35	40.1	5	66.22	3.17	0.0	69.39
2024-05-12 14:58	Dublin	UberEats	Burgers	2.99	23.6	5	64.48	2.5	4.14	71.12
2024-08-12 15:45	 Cork	 JustEat	indian	3.03	46.3	4	73.09	2.51	3.72	79.32
2025-01-27 21:55	Limerick	InHouse 	Chinese	4.71	33.9	4	48.31	0.0	0.0	48.31
2024-08-30 17:22	Dublin	 Deliveroo 	Pizza	3.54	40.5	2	21.58	2.77	0.0	24.35
2024-06-03 11:41	Cork	InHouse	Pizza	4.06	31.8	4	53.96	0.0	0.0	53.96
2024-05-08 22:23	Cork	JustEat	Indian	1.59	25.9	5	46.0	2.0	3.22	51.22
2024-07-26 18:41	Limerick	JustEat 	Cafe	3.1	23.6	2	13.1	2.55	0.0	15.65
2024-07-04 10:10	Cork	ubereats	Indian	2.57	36.4	1	21.44	2.28	0.0	23.72
2024-09-01 11:10	Dublin	UberEats	Pizza	2.25	38.0	2	25.44	2.12	1.05	28.61
2025-02-16 15:24	 Dublin 	Just Eat	Sushi	3.28	26.5	4	69.59	2.64	2.8	75.03
2025-04-06 21:12	Dublin	UberEats	Chinese	2.55	30.7	1	13.21	2.27	2.68	18.16
2024-12-09 12:04	Cork	Deliveroo	Pizza	0.89	19.9	5	71.06	2.0	2.42	75.48
2024-10-27 21:27	Cork	DELIVEROO	Cafe	3.69	33.4	1	10.6	2.84	0.0	13.44
2025-04-25 14:14	Galway	 Inhouse 	sushi	2.19	39.3	1	16.01	0.0	1.88	17.89
2024-07-18 12:37	Limerick	UberEats	Burgers	7.65	52.7	3	44.07	4.82	2.87	51.76
2024-11-28 19:13	 Galway 	UberEats	Burgers	4.31	46.0	3	33.77	3.15	0.0	36.92
2024-06-10 18:51	 Dublin 	Deliveroo	Pizza	2.18	29.5	4	58.72	2.09	4.4	65.21
2024-11-02 19:06	 Galway 	UberEats	Pizza	1.15	21.9	3	39.9	2.0	0.0	41.9
2025-02-08 21:07	Dublin	UberEats	INDIAN	1.66	24.6	5	52.43	2.0	0.0	54.43
2025-01-06 12:38	Dublin	UberEats	 Indian	4.71	37.0	5	51.25	3.35	0.0	54.6
2025-02-24 13:58	Dublin	Deliveroo	Burgers	5.35	38.5	5	73.3	3.67	0.0	76.97
2024-05-31 15:40	DUBLIN	UberEats	Chinese	4.24	38.6	4	53.73	3.12	4.78	61.63
2025-04-24 12:54	Belfast	InHouse	Cafe	2.12	18.7	3	25.09	0.0	2.83	27.92
2025-03-22 19:03	Dublin	InHouse	Chinese	5.41	41.0	5	77.7	0.0	1.63	79.33
2025-04-11 17:11	 Galway 	JustEat	Pizza	4.35	38.5	4	41.72	3.17	0.0	44.89
2025-03-07 23:58	DUBLIN	InHouse	Indian	3.6	30.9	4	55.7	0.0	4.27	59.97
2024-09-26 22:43	Dublin	Justeat	Cafe	4.88	33.3	4	29.52	3.44	4.04	37.0
2024-06-12 11:00	Limerick	UberEats	Thai	1.95	29.2	2	27.62	2.0	0.0	29.62
2024-07-11 13:08	Dublin	Deliveroo 	Chinese	2.25	29.5	5	54.89	2.12	0.0	57.01
2025-01-22 10:35	Belfast	 UberEats 	Indian	0.97	27.6	1	9.72	2.0	4.86	16.58
2024-09-01 14:47	Dublin	Deliveroo	Indian	3.76	34.6	4	64.55	2.88	3.51	70.94
2025-04-09 11:12	Galway	Deliveroo	Pizza	0.53	32.4	4	64.75	2.0	0.0	66.75
2024-10-13 14:50	Dublin	Just Eat	Sushi	2.75	41.3	5	29.21	2.37	0.28	31.86
2024-07-31 14:19	Cork	Deliveroo	Chinese	0.2	19.5	3	25.95	2.0	2.42	30.37
2024-11-28 19:08	Dublin	UberEats	Indian	4.64	38.9	2	24.92	3.32	4.96	33.2
2025-04-23 21:52	Cork	JustEat 	Thai	3.56	37.8	2	20.01	2.78	0.0	22.79
2024-05-08 15:29	Dublin	UberEats	Indian	4.14	33.4	4	64.19	3.07	0.0	67.26
2025-01-02 23:52	Belfast	JustEat	Pizza	5.85	48.7	1	16.35	3.92	0.0	20.27
2024-08-09 20:07	Cork	 JustEat 	Pizza	0.56	33.0	3	45.58	2.0	0.0	47.58
2025-02-10 11:47	Dublin		Burgers	0.2	12.8	2	11.75	2.0	3.39	17.14
2025-01-24 18:27	Dublin	InHouse 	Burgers	6.27	36.5	1	7.65	0.0	1.62	9.27
2024-05-08 21:04	GALWAY	JustEat	Sushi	2.24	24.0	2	39.5	2.12	3.84	45.46
2024-08-24 23:31	Dublin	JustEat	Thai	0.2	17.6	3	47.18	2.0	0.67	49.85
2024-06-04 19:35	Limerick	Just Eat	Thai	4.19	46.8	1	13.9	3.09	0.0	16.99
2025-03-03 14:01	 Dublin 	UberEats	Indian	3.99	39.6	1	9.42	2.99	1.46	13.87
2025-02-24 17:12	Galway	UberEats	Indian	1.56	32.8	1	12.14	2.0	0.0	14.14
2025-01-24 12:50	 Dublin	UberEats 	Chinese	4.1	40.3	3	37.65	3.05	0.0	40.7
2024-11-23 22:35	Dublin	UberEats	Pizza	3.09	33.8	2	23.57	2.55	2.33	28.45
2025-03-12 18:16	Limerick	UberEats	Chinese	2.43	26.1	3	27.87	2.21	0.88	30.96
2025-01-13 23:45	dublin	UberEats	Indian	4.43	41.3	1	7.62	3.22	0.0	10.84
2025-03-28 19:12	Limerick	JustEat	THAI	2.14	26.0	3	43.25	2.07	1.33	46.65
2024-07-06 20:38	Galway	JustEat	Chinese	3.58	28.3	5	50.59	2.79	3.11	56.49
2024-07-16 13:26	Dublin	Deliveroo	Thai	3.53	27.1	3	37.15	2.77	4.02	43.94
2024-05-16 12:47	Dublin	UberEats	Pizza	3.34	29.5	2	36.22	2.67	0.0	38.89
2025-04-18 21:07	Dublin	justeat	Thai	0.2	12.9	3	28.64	2.0	0.0	30.64
2024-05-11 16:50	Cork	UberEats	sushi	2.31	25.2	4	72.16	2.15	4.46	78.77
2024-07-22 12:41	Limerick		BURGERS	2.78	26.3	1	11.1	2.39	5.0	18.49
2024-05-23 14:48	Cork	UberEats	Thai	3.54	41.8	1	20.08	2.77	0.0	22.85
2024-07-09 16:34	Cork 	UberEats	Thai	0.38	19.3	3	49.46	2.0		55.45
2024-12-02 11:18	Cork	 JustEat 	Indian	3.99	41.6	4	46.59	2.99	1.79	51.37
2024-07-14 23:42	Cork	JustEat	Indian	3.09	28.6	2	24.88	2.55	3.62	31.05
2025-01-17 14:50	 Cork	JustEat	Thai	0.2	16.8	1	11.26	2.0	2.42	15.68
2024-06-04 20:56	Limerick	JustEat	Chinese	2.59	26.7	1	9.23	2.29	0.0	11.52
2025-02-24 10:23	dublin	Deliveroo	Chinese	6.13	46.9	1	11.47	4.07	5.03	20.57
2024-09-19 22:28	Belfast	UberEats	Chinese	3.34	30.8	1	13.85	2.67	0.0	16.52
2024-08-14 11:27	Cork	UberEats	Burgers	0.2	35.1	5	43.75	2.0		47.48
2024-10-23 16:41	Cork	UberEats	Indian	3.29	36.0	1	10.06	2.65	0.0	12.71
2024-08-28 12:56	Galway	ubereats	Cafe	1.07	26.3	1	7.16	2.0	0.0	9.16
2024-11-05 15:08	Dublin	UberEats	Indian	4.06	39.5	1	11.86	3.03	0.0	14.89
2025-04-30 17:46	Cork	UberEats	INDIAN	3.46	32.0	3	24.05	2.73	0.0	26.78
2024-06-06 21:43	Cork	UberEats	chinese	2.65	30.9	4	46.59	2.32	5.1	54.01
2025-04-14 10:18	Dublin	JustEat	Thai	2.5	32.0	2	40.7	2.25	0.0	42.95
2025-03-16 16:18	Dublin	JustEat	pizza	3.17	42.3	1	15.86	2.58	2.28	20.72
2024-08-12 13:37	Dublin	Deliveroo	Cafe	2.02	34.5	1	10.86	2.01	2.83	15.7
2025-04-14 14:18	Limerick 	UberEats	Indian	0.2	21.2	4	44.48	2.0	0.0	46.48
2025-02-12 12:07	Galway	JustEat	Pizza	1.98	28.8	2	35.24	2.0	4.06	41.3
2025-03-05 11:30	Galway	UberEats	Indian	4.12	29.4	3	30.42	3.06	0.0	33.48
2025-04-21 16:59	Cork	JustEat	INDIAN	4.42	43.7	1	13.77	3.21	3.3	20.28
2024-09-20 20:18	Dublin	JustEat	 Burgers	2.9	34.6	3	32.41	2.45	0.0	34.86
2024-09-16 22:10	Belfast	ubereats	Chinese	1.97	21.8	2	22.35	2.0	0.0	24.35
2024-07-15 16:28	Cork	JustEat	Burgers	0.64	30.4	5	25.78	2.0	0.0	27.78
2025-04-07 16:32	Galway	UberEats	Burgers	3.17	30.7	1	12.66	2.58	0.0	15.24
2024-10-24 11:20	Dublin	Deliveroo	Burgers	1.85	22.8	4	12.0	2.0	0.0	14.0
2025-02-01 20:22	Limerick	deliveroo	 Sushi	3.15	30.8	5	73.4	2.57	1.29	77.26
2024-08-05 19:55	Belfast	 UberEats 	Thai	1.2	20.0	5	79.82	2.0	1.76	83.58
2024-08-08 21:41	Dublin	JustEat	Indian	2.14	25.2	4	52.16	2.07	0.0	54.23
2024-09-11 21:33	Dublin	Ubereats	Sushi	1.45	24.4	4	85.58	2.0	0.0	87.58
2025-01-02 10:56	Cork	DELIVEROO	Thai	4.97	37.4	1	14.58	3.49	1.17	19.24
2024-11-02 16:24	 Dublin	JustEat	Sushi	3.28	36.1	4	47.29	2.64	4.05	53.98
2025-03-27 18:30	Dublin	JustEat	Pizza	4.13	36.6	1	14.22	3.06	0.0	17.28
2025-03-23 11:33	Dublin	Deliveroo	Thai	3.76	42.1	2	17.09	2.88	3.26	23.23
2024-08-01 17:03	Galway	UberEats	Thai	4.26	40.8	4	47.39	3.13		54.04
2024-06-02 18:57	Limerick	Just Eat	Thai	5.12	45.5	4	69.59	3.56		73.15
2025-04-23 10:57	Cork	JUSTEAT	chinese	2.67	26.3	3	16.69	2.34	0.0	19.03
2025-04-25 14:43	Limerick	InHouse	Pizza	3.24	25.7	1	15.74	0.0	0.0	15.74
2025-04-23 21:24	Dublin	Deliveroo	Chinese	3.47	38.8	4	34.33	2.74	0.0	37.07
2024-07-05 22:48	dublin	Deliveroo	Burgers	1.37	35.2	4	45.8	2.0	4.51	52.31
2024-10-02 22:06	GALWAY 	UberEats	Chinese	4.49	44.0	2	24.44	3.25	0.0	27.69
2024-06-12 15:48	Limerick	 Deliveroo 	Chinese	2.99	32.4	3	14.89	2.49	3.27	20.65
2024-09-25 19:08	Limerick	JustEat	Pizza	4.48	35.3	3	40.6	3.24	0.0	43.84
2024-12-21 21:46	Dublin	JustEat	Pizza 	3.09	21.3	3	53.2	2.54	1.05	56.79
2025-04-14 13:04	Dublin	Deliveroo	Sushi	2.82	28.9	5	98.42	2.41	0.0	100.83
2025-01-20 11:54	Dublin	JustEat	Pizza	1.8	24.7	5	63.15	2.0	2.88	68.03
2025-01-28 13:29	Galway	JustEat	indian	3.02	26.0	4	60.31	2.51	0.0	62.82
2025-01-01 22:48	 Dublin	Uber Eats	Indian	3.84	32.7	3	26.04	2.92	0.0	28.96
2025-04-18 12:13	Dublin	InHouse	Indian	3.45	34.7	5	30.01	0.0	4.68	34.69
2025-01-17 10:33	Limerick	 UberEats 	CAFE	0.32	26.3	2	18.04	2.0	3.25	23.29
2025-01-25 22:20	Dublin	Deliveroo	Pizza	0.2	23.5	3	44.74	2.0	4.78	51.52
2024-05-15 18:34	 Belfast 	Deliveroo App	pizza	3.89	33.0	2	36.09	2.95	0.0	39.04
2024-05-16 12:05	Dublin	UberEats	Cafe	4.52	34.4	5	28.69	3.26	1.73	33.68
2024-06-23 11:23	Galway	JustEat	Burgers	1.11	23.4	4	35.01	2.0	5.35	42.36
2024-11-19 13:00	Belfast	Deliveroo	Indian	1.83	25.4	5	73.62	2.0	3.66	79.28
2024-11-17 19:02	Limerick	 UberEats 	Thai	6.27	42.5	1	15.74	4.14	3.0	22.88
2024-12-12 22:32	Galway	UberEats	Indian	1.67	26.1	4	48.04	2.0	0.0	50.04
2024-07-16 19:08	Dublin	InHouse	Cafe	3.44	42.6	4	30.69	0.0	2.97	33.66
2025-03-10 23:57	 Belfast	Deliveroo	Chinese	3.83	33.9	2	26.59	2.92	0.0	29.51
2024-10-11 15:40	Cork	Deliveroo	Indian	2.61	34.2	5	40.61	2.31	0.0	42.92
2024-10-07 14:02	Dublin	JustEat	 Indian 	3.2	30.9	3	40.86	2.6	2.43	45.89
2025-03-09 21:39	Cork	UberEats	Sushi	4.09	38.7	3	32.18	3.04	0.0	35.22
2025-04-06 15:39	 Dublin	InHouse	Pizza	2.68	34.8	2	43.02	0.0	1.21	44.23
2024-06-13 10:46	 Dublin	UberEats	Pizza	4.92	43.1	2	29.49	3.46	0.0	32.95
2024-08-17 21:40	Cork	UberEats	Pizza	4.1	34.9	3	33.96	3.05	0.0	37.01
2025-04-13 19:00	Limerick		Indian	5.43	36.4	3	23.99	3.72	4.24	31.95
2024-12-26 15:27	Cork	UberEats	Indian	2.72	27.6	1	14.74	2.36	0.0	17.1
2024-05-20 19:18	Dublin	JustEat	 Cafe	1.34	24.3	3	25.63	2.0	2.85	30.48
2024-07-11 10:17	Cork	InHouse	Sushi	3.57	32.5	4	92.91	0.0	4.0	96.91
2024-05-26 19:55	Limerick	UberEats	Chinese	4.17	38.1	4	46.36	3.08	0.0	49.44
2025-02-14 18:19	Cork	Deliveroo	Pizza	4.79	43.1	2	15.79	3.4	2.49	21.68
2024-11-14 15:53	Dublin	Deliveroo	Burgers	3.32	26.7	1	8.03	2.66	0.0	10.69
2025-01-27 13:52	Dublin	deliveroo	Cafe	4.88	38.6	5	52.04	3.44	3.55	59.03
2025-01-29 17:27	Belfast 	Deliveroo	Sushi	3.07	31.9	1	18.19	2.54	0.0	20.73
2024-11-20 15:26	 Limerick	UberEats	Burgers	2.32	31.2	4	66.41	2.16	1.58	70.15
2024-09-06 20:47	Dublin	UberEats	Pizza	3.28	21.7	4	53.92	2.64	0.0	56.56
2024-09-29 16:06	Cork		Burgers	2.58	39.4	4	44.52	2.29	0.0	46.81
2025-01-29 19:25	Belfast	InHouse	Burgers	3.32	35.1	4	44.5	0.0	2.54	47.04
2024-07-12 16:44	Galway	Ubereats	Pizza	2.73	26.3	2	35.65	2.37	0.0	38.02
2024-11-24 14:01	Dublin	Deliveroo	cafe	4.66	25.9	3	32.27	3.33		40.68
2024-07-21 12:36	dublin	UberEats	Thai	1.93	29.7	1	17.0	2.0	0.0	19.0
2025-02-12 16:16	Dublin	Ubereats	Pizza	3.55	42.6	5	86.99	2.77	0.0	89.76
2024-06-15 19:13	Cork	UberEats	Chinese	0.83	10.5	5	59.11	2.0	0.0	61.11
2024-09-16 11:10	Dublin	JustEat	Chinese	4.16	31.0	3	41.21	3.08	0.0	44.29
2024-09-24 22:53	Belfast	UberEats	Burgers	1.3	29.8	3	44.7	2.0	4.87	51.57
2024-11-26 22:52	Dublin	InHouse	Indian	2.16	31.2	1	16.29	0.0	0.0	16.29
2025-01-29 11:10	Dublin	Deliveroo	 Burgers	0.7	15.7	1	8.53	2.0	0.0	10.53
2024-10-11 22:21	Galway	Deliveroo	pizza	2.84	34.1	4	69.54	2.42	0.0	71.96
2025-01-16 18:48	Cork	JustEat	Chinese	2.26	24.5	3	28.83	2.13	0.0	30.96
2024-08-23 19:35	Dublin 	UberEats	pizza	1.0	24.7	5	88.09	2.0	0.0	90.09
2024-11-12 10:47	LIMERICK	Justeat	Thai	1.29	20.8	3	42.2	2.0	0.0	44.2
2024-07-01 10:14	Dublin	InHouse	Pizza	1.21	21.9	1	11.08	0.0	4.12	15.2
2024-06-05 10:13	Galway	JustEat	Sushi	4.65	35.2	2	10.82	3.32	6.19	20.33
2024-09-26 13:47	Dublin	JustEat	 Pizza	4.25	40.4	1	19.51	3.12	1.25	23.88
2024-08-17 20:03	Galway	UberEats	Pizza	3.38	25.7	4	61.41	2.69	0.0	64.1
2024-11-08 13:38	Dublin	Deliveroo App	Indian	2.98	26.9	1	13.96	2.49	0.0	16.45
2025-01-03 17:43	Galway	Deliveroo	Thai	1.93	28.4	1	12.23	2.0	0.0	14.23
2024-06-19 19:10	 Dublin 	UberEats	burgers	2.24	22.6	5	51.92	2.12	0.0	54.04
2025-02-26 13:40	Belfast	JustEat	Pizza	4.2	27.8	3	34.96	3.1	2.62	40.68
2024-09-28 17:41	Cork	Deliveroo	Chinese	1.65	20.5	5	63.48	2.0	4.97	70.45
2025-04-09 13:50	Galway	Justeat	Thai	6.55	40.2	1	17.56	4.28	5.19	27.03
2024-11-24 21:00	Dublin	UberEats	Sushi	1.73	38.2	5	66.31	2.0	0.0	68.31
2024-05-18 22:56	Dublin	UberEats	Chinese	4.53	28.8	4	73.37	3.26	2.41	79.04
2025-03-24 21:56	Limerick	JustEat	Pizza 	5.32	42.0	3	24.16	3.66	0.0	27.82
2024-10-21 23:51	Dublin	Deliveroo 	Chinese	2.84	35.5	5	57.04	2.42	0.0	59.46
2024-12-02 20:51	Cork		Sushi	5.85	46.3	4	65.19	3.92	0.0	69.11
2024-05-11 13:05	Dublin	InHouse	 Indian	5.4	48.9	2	22.82	0.0	0.0	22.82
2024-07-02 21:34	LIMERICK	Deliveroo	Chinese	3.63	32.6	2	12.04	2.81	0.0	14.85
2024-05-19 10:40	Cork	UberEats	Chinese	1.63	26.4	3	34.45	2.0	0.0	36.45
2024-10-30 17:20	Dublin	UberEats	Indian	1.92	32.8	1	12.94	2.0	0.92	15.86
2024-05-24 11:14	Dublin	Deliveroo	Indian	2.12	35.3	3	68.65	2.06	0.0	70.71
2024-06-25 21:54	Cork	InHouse	Indian	2.67	38.5	3	37.95	0.0	0.75	38.7
2024-11-26 20:59	Dublin	Deliveroo	Chinese	3.91	35.7	1	12.0	2.95	4.47	19.42
2024-09-09 12:23	Belfast		Indian	2.75	38.4	5	46.34	2.38	0.0	48.72
2024-08-23 22:22	Galway	Deliveroo	Burgers 	3.53	33.4	1	14.26	2.77	1.95	18.98
2024-11-18 22:49	Dublin	UberEats	Chinese	2.03	22.3	3	33.9	2.01	4.86	40.77
2024-05-20 20:00	Limerick	ubereats	Indian	5.61	44.0	4	38.66	3.81	0.0	42.47
2025-02-13 20:20	Dublin	Deliveroo	Indian	3.9	31.7	4	33.15	2.95	4.81	40.91
2025-04-19 21:16	Dublin	JustEat	Chinese	4.28	30.8	5	44.46	3.14		51.79
2024-10-04 18:39	Cork	UberEats	Chinese	2.56	24.2	3	31.41	2.28	0.0	33.69
2025-04-03 13:26	Limerick	Deliveroo	Burgers	3.1	35.7	3	46.54	2.55	3.22	52.31
2024-10-17 22:05	Dublin	Deliveroo	 Pizza 	6.64	40.0	4	42.34	4.32	3.19	49.85
2024-07-01 21:57	Galway	InHouse	Sushi	0.89	22.2	4	49.33	0.0	0.0	49.33
2025-03-05 15:56	Dublin	Deliveroo 	Chinese	0.2	27.4	4	42.7	2.0	0.27	44.97
2024-07-26 17:21	Limerick	Deliveroo	Indian	1.48	30.7	5	35.43	2.0	0.32	37.75
2024-11-18 20:11	Galway		Pizza	2.26	30.3	4	57.04	2.13		60.66
2024-09-01 21:48	Dublin	UberEats	Cafe 	2.3	18.7	2	15.95	2.15	0.0	18.1
2024-08-09 13:35	Dublin	JustEat	Thai	3.36	35.1	4	76.64	2.68	0.0	79.32
2024-11-17 16:46	Dublin	JustEat	Pizza	4.16	43.0	3	21.89	3.08	0.0	24.97
2024-07-14 11:17	cork	Deliveroo	Indian	2.79	29.4	3	47.5	2.39	0.0	49.89
2024-07-20 12:33	Cork	UberEats	thai	2.0	17.6	1	16.16	2.0	0.0	18.16
2024-12-07 20:34	Galway	UberEats	Chinese	1.26	29.6	4	44.79	2.0	4.75	51.54
2025-01-03 21:40	 Limerick 	 UberEats 	Chinese	4.81	24.0	4	51.62	3.41	0.0	55.03
2024-11-09 22:43	Galway	JustEat	 Pizza	2.2	26.3	5	87.28	2.1	1.71	91.09
2024-06-06 11:13	Dublin	JustEat	thai	3.51	39.7	2	32.63	2.76	6.94	42.33
2024-10-24 22:17	Dublin	Uber Eats	pizza	0.88	21.5	1	10.35	2.0	2.65	15.0
2024-05-27 13:15	Dublin	Deliveroo	Thai	0.2	20.2	3	27.73	2.0	0.0	29.73
2024-08-19 18:24	dublin	UberEats	SUSHI	1.71	25.0	4	44.88	2.0	0.0	46.88
2024-10-17 14:11	Limerick	Justeat	Chinese	2.48	25.2	1	13.05	2.24	0.0	15.29
2024-08-10 15:38	Limerick	UberEats	Pizza	5.14	40.9	3	33.43	3.57	0.0	37.0
2025-04-12 12:43	Dublin	UberEats	Thai	3.36	34.1	2	17.01	2.68	0.0	19.69
2024-08-30 22:56	cork	Deliveroo	Chinese	4.23	39.2	2	14.24	3.12	0.0	17.36
2024-07-21 17:23	Dublin	Deliveroo	Indian	2.09	31.3	3	56.44	2.05	0.0	58.49
2024-06-09 20:36	Limerick	UberEats	Indian	2.22	30.7	4	59.47	2.11	3.98	65.56
2025-04-15 19:43	 Dublin	Deliveroo	Pizza	2.7	24.3	1	14.57	2.35	0.0	16.92
2024-08-31 18:48	Belfast	JUSTEAT	Indian	3.25	37.0	1	11.46	2.62	3.25	17.33
2025-01-23 18:19	dublin	Deliveroo	Pizza	1.24	17.8	3	44.3	2.0	0.0	46.3
2025-02-18 15:15	Galway	Deliveroo	chinese	3.71	33.2	1	10.93	2.86	0.0	13.79
2025-04-07 12:36	Cork	JustEat	Chinese	1.12	27.6	5	40.63	2.0	0.0	42.63
2024-12-24 10:43	Cork	UberEats	pizza	3.66	23.2	1	11.41	2.83	0.0	14.24
2024-08-16 22:40	Galway	UberEats	Pizza	2.64	29.0	2	28.05	2.32	0.0	30.37
2025-04-06 13:23	Limerick	Deliveroo	Indian	0.2	24.4	2	33.43	2.0	0.0	35.43
2024-12-23 23:50	Belfast	UberEats	Pizza	3.18	41.3	2	26.6	2.59	0.03	29.22
2024-10-08 17:30	Limerick		indian	3.14	50.1	2	17.79	2.57	3.85	24.21
2025-03-19 11:24	Dublin	InHouse	Indian	0.2	23.8	2	17.15	0.0	0.0	17.15
2024-10-11 14:38	Limerick	 UberEats	Sushi	0.2	28.9	3	52.21	2.0	0.0	54.21
2024-10-29 20:53	Cork	deliveroo	Burgers	4.36	35.1	5	47.6	3.18	0.0	50.78
2024-05-09 14:00	Dublin	InHouse	Pizza	2.82	27.2	1	18.69	0.0	2.96	21.65
