order_date	country	channel	product_category	payment_method	units	unit_price	discount_rate	order_value
2025-01-19	UK 	Mobile App	Clothing	Card	5	46.35	0.0	231.77
2024-05-24	France	Web	Home	PayPal	1	80.94	0.0	80.94
2024-05-09	Spain	Web	Groceries	CARD	1	17.56	0.004	17.48
2025-02-27	Spain	Web	Electronics	Card	4	317.67	0.0	1270.69
2024-11-23	UK	Mobile App	Groceries	Card	5	20.23	0.0	101.14
2024-06-07	Ireland	Mobile App	Clothing	Card	1	83.73	0.081	76.95
2025-01-28	uk	Web	groceries	Cash	5	11.23	0.058	52.9
2024-12-15	Ireland	Mobile App	Groceries	Card	2	15.72	0.021	30.78
2025-01-31	Germany	Mobile App	Electronics	Card	5	405.72	0.075	1877.11
2024-05-11	Spain	Mobile App	 Home 	PayPal	4	90.71	0.049	344.92
2024-07-27	France	Mobile App	Groceries	Card	5	16.8	0.086	76.79
2025-03-10	UK	Web	Groceries	Cash	1	19.38	0.0	19.38
2024-11-19	Germany	Web	Books	paypal	4	12.75	0.051	48.41
2025-02-20	Ireland	Web	Groceries	Card	2	22.45	0.043	42.97
2025-02-06	Ireland	Web	Electronics	PAYPAL	2	322.07	0.109	573.62
2025-02-22	UK	Mobile App	HOME	Card	2	94.99	0.072	176.37
2025-01-26	Germany	Web	Books	Card	2	19.81	0.105	35.47
2024-08-14	UK	Web	Clothing	Card	5	50.8	0.0	254.01
2024-06-22	Ireland	Web	Electronics	Card	5	396.23	0.0	1981.17
2025-03-11	France	Web	Clothing	PayPal	4	52.28	0.0	209.14
2024-05-08	Germany	Web	Groceries	PayPal	4	13.58	0.053	51.44
2024-12-05	ireland	Mobile App	electronics	Card	1	281.56	0.032	272.51
2025-01-15	UK	WEB	Books	Card	5	13.41	0.051	63.65
2025-02-01	Spain	Web	Electronics	PayPal	1	360.39	0.063	337.76
2025-04-03	Spain	web	Books	Cash	3	23.01	0.068	64.38
2025-03-05	Ireland	web	Groceries	PayPal	3	15.79	0.066	44.22
2025-03-24	Spain	 Web	Clothing	Card	5	46.41	0.033	224.31
2025-02-17	Ireland	Mobile App	HOME	Voucher	2	69.75	0.08	128.37
2024-07-06	UK	Web	Clothing	 Card 	2	52.01	0.033	100.55
2024-05-15	ireland	Web	Groceries	Voucher	2	15.08	0.0	30.16
2024-09-20	UK	Mobile App 	Groceries	PayPal	2	17.49	0.048	33.3
2024-10-18	Ireland	Web	Home	PayPal	3	83.94	0.022	246.34
2025-04-13	Spain	Store Kiosk	Clothing	PayPal	3	35.77	0.059	100.94
2024-10-31	Ireland	Mobile App	Clothing	card	5	47.46	0.059	223.25
2024-08-10	France	Mobile App	Books	Card	1	17.13	0.0	17.13
2024-05-03	uk	mobile app	clothing 	Cash	4	48.67	0.088	177.59
2024-06-14	UK	 Mobile App	Home	PayPal	3	90.19	0.0	270.56
2024-12-20	Germany	Web	Clothing	PayPal	3	47.75	0.0	143.26
2024-07-03	Ireland	Mobile App	Electronics	PayPal	2	306.5	0.047	584.44
2025-01-06	Ireland	STORE KIOSK	Clothing	Card	3	51.59	0.0	154.78
2024-07-31	Ireland	Mobile App	Clothing	Card	3	56.22	0.06	158.53
2025-01-09	Ireland	WEB	Electronics	Card	5	257.4	0.0	1286.99
2025-02-24	Spain	Mobile App	Clothing	Card	1	66.05	0.0	66.05
2025-01-03	Germany	Web	Groceries	PayPal	1	16.65	0.094	15.08
2024-11-24	Ireland	Web	Books	Card	5	30.13	0.0	150.67
2024-06-22	 Ireland	Mobile App	Clothing	Card	2	56.47	0.041	108.36
2024-09-09	spain	Mobile App	Home	PayPal	3	62.51	0.015	184.71
2025-02-05	France	Web	 Home 	PayPal	5	94.4	0.013	465.97
2024-09-18	Germany	Mobile App	ELECTRONICS	PayPal	5	246.1	0.045	1175.27
2025-01-24	UK	Website	Home	Card	4	70.56	0.0	282.22
2024-06-25	Ireland 	Web	Groceries		2	16.96	0.0	33.92
2024-09-07	 France	Web	Groceries	Card	3	16.98	0.126	44.53
2024-07-03	UK	Web	Clothing		2	34.21	0.085	62.61
2024-10-14	UK	 Store Kiosk	Groceries	Card	2	14.73	0.087	26.9
2024-09-22	Germany	Web	Groceries	Card	5	16.92	0.067	78.91
2024-05-18	Spain	 Web	Clothing	Card	2	40.14	0.0	80.28
2025-01-27	germany	Web	Groceries	Card	5	11.76	0.0	58.8
2024-08-06	Ireland	Web 	 Books 	Card	4	16.7	0.0	66.8
2024-12-19	UK	Mobile App	Clothing	Cash	3	39.26	0.0	117.77
2024-11-21	UK	Store Kiosk	Clothing 	Card	2	38.34	0.0	76.67
2025-04-15	UK	Mobile App	electronics	PayPal	1	275.52	0.033	266.55
2024-06-03	Ireland	Web	Electronics	Card	1	333.17	0.0	333.17
2024-12-27	France	Web 	Groceries	Cash	1	13.76	0.0	13.76
2024-05-12	UK	 Web	Home	Paypal	1	93.66	0.017	92.1
2024-08-14	UK	Mobile App	Home	Card	5	59.89	0.0	299.47
2024-09-04	uk	Web	Clothing	Card 	2	54.93	0.0	109.87
2025-01-25	Ireland	Mobile App	 Electronics	Card	5	318.82	0.0	1594.11
2025-03-15	France	Web	Clothing	Cash	5	45.52	0.014	224.33
2024-09-08	Germany	Web	ELECTRONICS	Cash	3	340.84	0.0	1022.52
2024-09-19	Ireland	Web	Home		3	57.28	0.049	163.4
2025-04-05	IRELAND	Web	Clothing	CARD	3	54.38	0.0	163.15
2024-08-16	Ireland	Web	Electronics	Cash	2	292.91	0.014	577.72
2025-01-13	UK	Mobile App	Groceries	PayPal	1	9.75	0.064	9.12
2024-09-15	FRANCE	Mobile App	groceries	Card	5	15.83	0.065	73.98
2025-02-09	Ireland	Web	electronics	Card	2	321.84	0.028	625.41
2024-06-22	UK 	Mobile App	Home 	Card	4	49.23	0.0	196.9
2025-03-24	Germany	 Mobile App 	Clothing	Card	4	61.73	0.059	232.41
2024-06-04	UK	 Web	Groceries	PayPal	1	14.08	0.065	13.17
2025-01-15	Uk	WEB	Groceries	Card	2	20.23	0.0	40.47
2024-07-04	ireland	Mobile App	Groceries	Paypal	3	16.31	0.0	48.92
2024-07-13	UK	Web	Books	Card	5	14.84	0.0	74.18
2024-11-29	 UK 	STORE KIOSK	Home	Card	1	69.86	0.012	69.01
2024-12-01	France	Store Kiosk	Groceries	Card	3	10.78	0.033	31.25
2025-02-21	UK	store kiosk	Home	Cash 	3	59.98	0.0	179.93
2024-08-30	ireland	Web 	Clothing	card	5	42.31	0.036	203.89
2024-09-11	UK	Mobile App 	Books	PayPal	5	24.25	0.0	121.25
2025-04-21	UK	Store Kiosk	 GROCERIES 	Cash	3	14.26	0.072	39.69
2025-02-11	 Ireland	Store Kiosk	Groceries	PayPal	5	15.96	0.0	79.8
2025-02-07	UK	Web	books	card	5	23.34	0.074	108.05
2025-03-05	UK	Web	Electronics	Card	4	264.64	0.0	1058.58
2024-06-23	France	web	Groceries	PayPal	4	12.66	0.103	45.42
2024-09-25	Spain	Store Kiosk	Electronics	 PayPal 	3	331.38	0.014	980.58
2024-09-20	Ireland	Web	electronics	Card	1	264.19	0.062	247.9
2025-02-19	Germany	Mobile App	Groceries	Voucher	3	12.7	0.056	35.96
2025-04-10	ireland	MOBILE APP	Clothing	Cash	5	71.49	0.0	357.43
2024-07-19	 Germany	Web	home	Cash	2	79.61	0.065	148.87
2025-04-10	Ireland	Web	Clothing	Card	4	41.84	0.048	159.36
2024-05-31	Ireland	Web	Clothing	PayPal	3	31.96	0.072	88.93
2025-04-10	Ireland	Store Kiosk	Clothing	Card	2	49.89	0.095	90.34
2025-02-04	Ireland	Mobile App	Clothing	Card	3	44.57	0.048	127.31
2025-04-20	UK	Mobile App	Electronics	Card	2	318.66	0.0	637.33
2024-05-09	UK	Web	Clothing	Card 	5	33.24	0.0	166.21
2024-09-19	Spain	Mobile App	Groceries	PayPal	4	16.57	0.0	66.27
2024-11-17	Ireland	Mobile App	Clothing	Cash	3	58.3	0.0	174.89
2025-01-03	Spain	 Store Kiosk	Clothing	PayPal	1	62.44	0.057	58.89
2024-12-15	UK 	Store Kiosk	 Clothing	Card	2	44.41	0.007	88.17
2024-09-30	France	Web	Groceries	PayPal	4	13.95	0.08	51.31
2025-02-01	Spain 	Mobile App	Books	 Cash	1	21.15	0.051	20.07
2024-06-22	Spain	Web	Electronics	Card	1	281.94	0.025	274.86
2024-11-18	France	Web	Groceries	PayPal	5	15.08	0.054	71.28
2024-08-01	UK	Mobile App	Electronics	Credit Card	3	172.51	0.063	484.7
2024-07-21	Ireland	Mobile App	Books	Card	1	18.35	0.037	17.67
2024-06-09	Ireland	Web	Books	Cash	3	21.58	0.0	64.74
2024-10-04	Germany	Mobile App	 Electronics 	Cash	3	404.66	0.092	1102.54
2024-11-04	UK	Mobile App	Electronics	Card	1	238.35	0.072	221.25
2024-07-09	UK	Store Kiosk	Clothing	Card	5	47.03	0.0	235.13
2024-12-22	UK	Web	Groceries	Card	1	10.68	0.065	9.98
2024-12-04	 Ireland	Mobile App	Clothing	Card	1	56.1	0.024	54.73
2024-12-05	Ireland	Web	Groceries	 PayPal	1	12.79	0.083	11.73
2025-02-25	Spain	Mobile App	Electronics	Card	5	222.08	0.041	1065.11
2024-10-20	Germany	 Web 	Books	Card	1	24.24	0.0	24.24
2025-04-16	France	Web	Electronics	Card	3	236.0	0.065	661.91
2024-07-27	France	Web	Electronics	Card	2	265.89	0.075	491.72
2025-03-28	Germany	Mobile App	Books	Voucher	3	17.51	0.044	50.21
2025-04-22	Ireland	Website	GROCERIES	Card	3	14.36	0.0	43.08
2024-06-10	UK	MOBILE APP	 Books 	Card	3	24.66	0.043	70.81
2024-11-11	Germany	Web	electronics	Card	3	299.42	0.074	831.83
2025-04-12	UK	Web	Clothing	 Card	5	42.91	0.0	214.53
2025-01-28	Uk	Web	 Home 	Credit Card	5	89.6	0.0	448.02
2025-03-05	Spain	Mobile App	books	PayPal	5	18.13	0.0	90.67
2025-04-25	Ireland	Mobile App	Books	Card	2	19.54	0.071	36.31
2024-10-31	Ireland	Web	Electronics	Card	2	264.5	0.09	481.39
2024-11-17	Germany	Mobile App	Books	PayPal	1	23.51	0.05	22.33
2024-12-16	ireland	WEB	Books	Card	1	17.44	0.055	16.49
2024-12-20	Ireland	Mobile App	groceries	Paypal	5	15.63	0.097	70.58
2025-02-02	Ireland	Mobile App	Books	PayPal	5	17.55	0.025	85.57
2024-08-15	Ireland	Mobile App	Books	PayPal	2	24.26	0.118	42.8
2024-09-18	ireland	Mobile App	Home	PayPal	5	102.84	0.0	514.22
2024-05-19	France	Mobile App	Electronics	Voucher	5	237.7	0.059	1118.14
2025-03-26	Ireland 		Electronics	Card	4	292.77	0.087	1069.67
2024-05-10	Germany	Web	Home	Card	2	91.77	0.081	168.63
2024-07-15	uk	Mobile App	Groceries	Card	4	18.09	0.051	68.65
2025-01-04	Ireland	Mobile App	Electronics	Card	4	287.18	0.0	1148.74
2025-04-13	Ireland	web	Electronics	Card	3	299.63	0.0	898.88
2024-08-01	Germany	Web	Home	Card	5	78.26	0.094	354.38
2025-04-08	Germany	Web	Clothing		5	55.56	0.067	259.2
2025-02-09	UK	WEB	Clothing	Card	1	57.29	0.0	57.29
2024-10-22	UK	Web	Groceries	Card	4	15.73	0.065	58.82
2025-04-23	France	Mobile App	Electronics	Credit Card	4	306.44	0.071	1138.11
2024-11-30	uk	Web	Books	Card	5	24.2	0.008	120.03
2024-08-24	Ireland	web	Clothing	pay pal	4	50.18	0.001	200.6
2024-07-29	Germany	Store Kiosk	Groceries	PayPal	2	16.28	0.0	32.57
2025-02-04	Ireland	Web	Clothing	 Card 	1	56.6	0.076	52.31
2025-01-25	UK	Mobile App	Groceries	Cash	3	13.43	0.052	38.18
2024-07-15	France	web	Electronics	Card	3	262.6	0.008	781.68
2025-03-13	UK	Mobile App	Clothing	Card	2	53.96	0.0	107.92
2024-12-23	Germany	mobile app	Home	CARD	3	93.3	0.019	274.67
2024-09-23	Spain	 Mobile App	 Clothing	Card	3	51.56	0.0	154.69
2025-02-07	Germany	Mobile App	Clothing	card	5	64.23	0.035	309.89
2024-06-03	Germany	Mobile App	Home	PayPal	3	72.11	0.024	211.14
2024-09-21	Ireland	Mobile App	Groceries	cash	5	15.57	0.081	71.51
2024-05-16	Germany	 Mobile App 	Electronics	Card	5	314.85	0.06	1479.93
2024-08-16	France	Web	BOOKS	Card	5	25.44	0.03	123.37
2025-01-02	Ireland	Web	ELECTRONICS	Card	5	320.16	0.0	1600.82
2025-03-14	Spain	Web	Clothing	PayPal	4	47.7	0.0	190.78
2025-03-30	Germany	Store Kiosk	Books	Card	5	18.34	0.027	89.21
2025-01-07	Ireland	Mobile App	Electronics	Card	3	371.15	0.085	1019.12
2024-10-14	UK	Mobile App	Clothing	Card	5	36.27	0.0	181.33
2024-10-23	Ireland	web	Groceries	Cash	2	16.35	0.007	32.45
2024-12-19	UK	Web	Home	Card	4	75.84	0.088	276.79
2024-08-03	 Ireland 	Web	Electronics	Cash	3	238.31	0.053	677.1
2025-01-07	Germany	MOBILE APP	Groceries	PAYPAL	5	16.62	0.105	74.35
2024-07-19	Spain	Web	Clothing	Card	1	47.18	0.048	44.91
2025-04-09	IRELAND	Web	Books	Card	4	13.95	0.038	53.71
2025-01-20	ireland	Web	clothing	 Card 	1	51.61	0.0	51.61
2025-02-23	UK	Web	Groceries	Cash	5	14.16	0.046	67.51
2024-08-02	Ireland	Mobile App	Electronics	Card	4	370.29	0.0	1481.16
2025-02-18	Ireland	Web	 Groceries	Card	1	14.08	0.074	13.04
2025-04-03	Germany	Web	Home	PayPal	4	101.5	0.043	388.39
2025-03-16	Ireland	Web	Books		3	16.21	0.0	48.64
2024-10-06	UK	Web	Groceries	PayPal	1	14.25	0.075	13.19
2024-11-26	Ireland	Web	Books	Card	4	20.63	0.015	81.27
2024-10-07	IRELAND	 WEB 	Groceries	Card	1	12.02	0.0	12.02
2025-03-23	UK	Web	Clothing	Card	5	69.52	0.094	314.89
2025-04-19	Ireland	Web	Electronics	Cash	2	395.07	0.1	711.19
2024-07-27	Ireland	Store Kiosk	Groceries	Card	2	19.63	0.028	38.15
2024-08-04	UK	 web 	Home	Card	3	88.77	0.079	245.34
2025-01-28	Ireland	Mobile App	Groceries	Card	3	20.06	0.0	60.17
2024-12-29	France	Mobile App	groceries	Card	1	12.56	0.076	11.61
2024-11-04	Ireland	Web	Clothing	Cash	2	44.19	0.078	81.52
2024-11-14	UK	Web	Clothing	Card	2	45.57	0.0	91.14
2024-09-22	Ireland	Store Kiosk	Clothing	Card	5	51.32	0.017	252.38
2024-05-17	France	Web	CLOTHING	Card	5	44.34	0.061	208.15
2024-08-10	Ireland	mobile app	Clothing	Card	2	47.24	0.017	92.92
2024-06-05	Ireland	Store Kiosk	Electronics	PayPal	2	332.11	0.117	586.45
2024-06-22	Ireland	Web	Electronics	Card	5	223.12	0.059	1050.1
2024-09-16	UK	Mobile App	Home	Card	1	81.4	0.03	78.99
2025-03-09	UK	STORE KIOSK	Home	Voucher	2	76.09	0.0	152.17
2024-09-18	spain	Web	Groceries	Card	4	20.31	0.053	76.91
2024-08-11	UK	Mobile App	Groceries	Cash	5	14.61	0.0	73.07
2024-08-16	Ireland	Store Kiosk	Home	PayPal	1	78.13	0.032	75.66
2025-01-01	Ireland	Mobile App	Home	Voucher	3	89.2	0.051	254.04
2025-01-21	Germany	Web	Groceries	PayPal	1	17.26	0.096	15.6
2024-12-27	France	Web	Clothing	Card	2	57.32	0.065	107.22
2025-01-31	UK	Web	Groceries	Card	2	18.38	0.072	34.1
2024-05-19	UK	Web	Home	Card	4	50.18	0.037	193.28
2024-12-23	UK	Web	Home	Card	3	96.67	0.0	290.0
2024-11-15	 UK 	Web	 GROCERIES 	Card	2	15.0	0.0	30.0
2024-09-26	UK	Web	Books		2	19.26	0.047	36.73
2025-04-03	Ireland	Web	Clothing	Credit Card	2	49.66	0.071	92.31
2024-12-26	Ireland	Mobile App	Books	Card	5	16.2	0.085	74.12
2024-10-18	Ireland	Web	Books	 Card 	3	20.67	0.0	62.0
2024-06-26	Ireland	Web	Clothing	PayPal	3	48.37	0.0	145.1
2024-12-19	Ireland	Store Kiosk	Clothing	Card	5	56.47	0.061	265.13
2024-12-16	Ireland	web	Clothing	PayPal	1	49.18	0.028	47.82
2024-08-21	UK	mobile app	Electronics	Paypal	5	256.38	0.037	1234.2
2024-07-14	SPAIN	Web	Electronics	Voucher	4	402.06	0.0	1608.26
2024-10-23	Ireland	Mobile App	Electronics	PayPal	2	296.19	0.017	582.53
2025-03-06	Spain	Mobile App 	Clothing	Card	1	69.51	0.041	66.64
2024-10-19	 Ireland	Web	Clothing	Card	5	61.79	0.038	297.27
2024-07-19	UK	Web	Clothing	Card	4	51.64	0.028	200.82
2025-04-02	Ireland	Store Kiosk	Books	PayPal	1	15.67	0.0	15.67
2024-08-31	Spain	Website	Electronics	PayPal	5	305.89	0.036	1474.12
2025-03-28	France	Web	Home	Card	2	70.18	0.0	140.36
2025-04-29	Germany	STORE KIOSK	Electronics	Card	4	178.93	0.036	690.13
2025-03-18	UK	Mobile App	Groceries	card	5	13.66	0.0	68.3
2024-06-02	Ireland	Web	Home		3	79.38	0.067	222.22
2024-09-07	Ireland		Clothing	Card	5	50.82	0.037	244.69
2025-04-02	Ireland	Mobile App	Clothing 	card	1	38.75	0.046	36.97
2025-02-07	UK 		Books	Card	1	19.23	0.113	17.05
2024-06-23	UK	web	Home	 Card	5	97.03	0.05	461.1
2024-12-24	France	mobile app	Books	CARD	3	19.44	0.062	54.72
2024-12-11	ireland	Web	Clothing	 Card 	5	53.06	0.068	247.21
2025-04-01	Spain	MOBILE APP	Home	Card	3	76.41	0.018	225.16
2025-04-18	UK	Web	 Home	Credit Card	3	78.78	0.042	226.39
2024-12-23	 Germany 	web	 Clothing	PayPal	2	33.42	0.0	66.83
2025-04-21	Ireland	Web	groceries	Cash	5	18.19	0.0	90.96
2024-06-18	Ireland	Web	Books	Card	5	23.04	0.0	115.19
2024-09-25	Ireland	Web	Electronics	Voucher	3	341.4	0.0	1024.2
2024-07-21	Spain	Web	electronics	 PayPal	4	359.19	0.046	1370.76
2025-02-04	 Ireland 	Store Kiosk	Electronics	Card	1	267.28	0.027	259.94
2024-07-09	Ireland	Mobile App	Groceries	PayPal	5	13.46	0.0	67.31
2025-04-16	France	Web	Groceries	Credit Card	2	9.18	0.062	17.22
2024-10-28	GERMANY	WEB 	Groceries	PayPal 	3	15.91	0.0	47.74
2024-06-09	france	web	Electronics	Card	2	298.9	0.001	596.96
2025-03-18	UK	Web	Electronics	Card	2	223.95	0.001	447.36
2024-08-12	Germany	Mobile App	Groceries	PayPal	3	15.68	0.03	45.62
2024-12-28	France	Web	Electronics	Card	3	261.25	0.049	744.98
2024-12-02	Germany	Mobile App	Clothing	Card	1	56.25	0.046	53.69
2024-12-24	Germany	Web	grocery	Card	1	17.85	0.0	17.85
2024-07-14	Ireland	Mobile App	Groceries	PayPal	5	12.49	0.098	56.29
2024-09-10	UK	Web	Groceries	PayPal	1	11.24	0.035	10.85
2024-10-07	Germany	Mobile App	Home	CARD	4	92.83	0.041	355.9
2024-10-24	Ireland	Mobile App	Home	PayPal	2	76.1	0.036	146.72
2024-07-27	Germany	Mobile App	Electronics	PayPal	1	354.11	0.065	331.14
2024-11-14	Germany	Web	Groceries	Card	4	19.17	0.0	76.69
2024-11-12	UK	Web	Books	Card	3	18.47	0.084	50.79
2024-06-06	Germany	Website	Home		3	88.54	0.033	256.92
2024-11-18	 Germany	Store Kiosk	Groceries	Card	2	18.32	0.041	35.16
2025-04-20	Ireland	Mobile App	Groceries	Cash	5	16.56	0.046	79.02
2024-05-17	Uk		Groceries	Card	2	12.84	0.028	24.95
2025-01-04	Germany	Web	Clothing	Card	1	71.73	0.047	68.35
2024-07-31	UK	Store Kiosk	Books	Card	2	21.3	0.042	40.8
2025-04-04	uk	Mobile App	Home	Cash	4	94.36	0.0	377.44
2025-02-17	Germany 	Mobile App	Electronics	PAYPAL	2	249.38	0.0	498.76
2025-02-04	 UK	Web	Clothing 	PayPal	3	57.1	0.0	171.3
2024-12-19	UK	Web	Clothing	Card	2	33.48	0.07	62.25
2025-03-05	Uk	 Mobile App 	Clothing	Card	5	49.97	0.034	241.47
2024-09-12	Ireland	Web	grocery	Card	2	10.77	0.053	20.39
2024-05-24	 Ireland	MOBILE APP	Electronics	Card	4	320.52	0.061	1203.25
2024-06-04	France 	Mobile App 	ELECTRONICS	Card	1	271.36	0.032	262.61
2025-02-23	Germany	Mobile App	Groceries	Card	5	16.68	0.04	80.01
2025-03-25	Ireland	Mobile App	Groceries	PayPal	3	15.2	0.068	42.5
2025-01-21	Germany	Mobile App	 Books 	Card	3	21.12	0.042	60.72
2025-02-01	Germany		Groceries	PayPal	3	17.42	0.0	52.27
2024-08-20	 UK	 Web 	Groceries	Card	1	12.15	0.084	11.13
2025-02-16	Ireland	web	Clothing	Voucher	5	49.2	0.028	239.08
2025-03-26	Spain	Web	Home	Card	5	85.99	0.053	407.38
2024-07-13	France	Mobile App	Groceries	paypal	2	10.93	0.123	19.17
2025-03-03	Germany	Store Kiosk	Groceries	pay pal	1	17.18	0.048	16.36
2024-09-20	germany	Web	Home	Card	2	86.26	0.0	172.53
2025-02-20	Germany	Web	Clothing	PayPal	4	58.0	0.081	213.08
2024-10-11	Germany	Mobile App	Clothing	Card	1	57.4	0.0	57.4
2024-11-20	Ireland	Mobile App	 Electronics	 Voucher 	3	271.68	0.046	777.68
2024-07-26	uk		home	Card	2	115.12	0.0	230.24
2025-01-10	Ireland	Mobile App	clothing	PayPal	2	41.84	0.145	71.55
2025-04-25	Germany	Web	Clothing	Cash	5	37.53	0.0	187.66
2024-05-26	France	Web	Home	PayPal	3	88.47	0.02	260.0
2024-07-28	UK	Web	Clothing	Card	3	56.79	0.028	165.64
2024-07-23	Germany	Mobile App	Electronics	CASH	1	338.48	0.014	333.64
2024-12-10	Ireland	Web	Groceries	PayPal	1	14.71	0.08	13.53
2024-12-15	France	Mobile App	Electronics	Card	5	367.88	0.0	1839.39
2025-01-12	France	Mobile App	Groceries	Card 	3	15.03	0.0	45.08
2024-06-21	Ireland	Web	Electronics	Card	4	417.0	0.0	1668.0
2024-09-30	France	Web	Home	PayPal	5	89.3	0.0	446.48
2024-11-25	UK	Web	Clothing	Card	2	59.15	0.059	111.33
2024-11-05	 France 	Web	Electronics	Card	1	323.7	0.0	323.7
2024-12-30	France	Web 	 Electronics 	Card	4	185.03	0.0	740.12
2025-03-23	 UK 	Mobile App 	Groceries	PayPal	1	15.84	0.045	15.12
2024-09-25	Spain	Mobile App	Books	Voucher	3	21.07	0.038	60.83
2024-12-13	France	Web	 Clothing	Card	2	43.09	0.064	80.61
2024-06-09	Germany	web	ELECTRONICS	Card	3	278.04	0.095	754.6
2025-03-02	Ireland	Web	 Books	Card	4	15.92	0.018	62.53
2024-12-15	IRELAND	Mobile App	Clothing	card	1	53.7	0.065	50.2
2025-04-29	ireland	Mobile App	Groceries	Card	4	15.51	0.0	62.05
2024-05-30	uk	Web	Clothing 	PayPal	5	54.13	0.085	247.75
2024-12-17	Ireland	Store Kiosk	Electronics	PayPal	1	226.8	0.0	226.8
2025-03-30	Germany		Books	PayPal	3	22.04	0.13	57.55
2024-08-27	UK	Web	Home	Card	3	98.79	0.042	283.93
2024-10-19	UK	Website	Electronics	Card	2	430.97	0.0	861.94
2024-10-17	germany	Web	 Books 	Card	3	29.62	0.048	84.54
2024-05-08	IRELAND	Web	Home	PayPal	1	73.82	0.067	68.89
2025-03-22	Ireland	Web	Groceries	Cash	3	17.13	0.0	51.38
2025-01-07	UK	Web	Groceries	 Card 	4	11.33	0.036	43.7
2024-10-09	Ireland	Web	Electronics	PayPal	5	287.01	0.0	1435.06
2025-03-19	Ireland	Store Kiosk	Groceries	Card	3	13.22	0.038	38.18
2024-10-10	germany	mobile app	Clothing	Card	1	45.12	0.068	42.06
2024-08-10	UK 	Web	Groceries	Card	3	13.04	0.0	39.12
2024-08-28	 Germany 	Web	Clothing	PayPal	4	40.34	0.061	151.58
2024-11-03	UK	STORE KIOSK	Groceries	Card	1	15.99	0.0	15.99
2025-04-06	Ireland	Web	Groceries	PayPal	3	13.07	0.041	37.58
2025-03-09	Ireland	Store Kiosk	 Electronics 	Card	1	308.12	0.0	308.12
2024-07-25	Ireland	Web	Books	Card	2	17.39	0.0	34.79
2024-07-28	Spain	Web	Clothing 	Card	5	49.01	0.006	243.61
2024-07-26	France	MOBILE APP	Clothing	Cash	3	54.42	0.062	153.17
2024-10-02	France	Web	Groceries	Card	2	14.46	0.01	28.64
2024-07-09	Ireland	Web	Books	Cash	3	13.81	0.084	37.94
2024-09-20	france	Mobile App	Clothing	Card	1	57.01	0.0	57.01
2025-03-01	France		Clothing	 Paypal 	4	54.69	0.052	207.33
2024-06-28	UK	Web	Home 	Card	5	68.98	0.036	332.44
2025-04-17	Ireland	Store Kiosk	Groceries	Card	1	11.43	0.103	10.25
2025-01-19	Uk	Store Kiosk	Books	 Card 	3	17.42	0.011	51.7
2024-08-07	Ireland	Mobile App	Electronics	Card	4	269.44	0.052	1022.02
2024-05-25	Ireland	Mobile App	Electronics	PayPal	1	328.45	0.0	328.45
2024-08-29	ireland	Store Kiosk	Electronics	Card	4	299.92	0.006	1193.04
2025-03-10	France	Mobile App	GROCERIES	PayPal	2	15.86	0.057	29.9
2024-06-17	GERMANY	Mobile App	Electronics	Card	5	413.94	0.034	1999.26
2024-09-17	 Ireland 	 Web 	Books	Card	1	17.94	0.065	16.77
2024-06-25	Spain	Web	Home	Card	5	109.72	0.075	507.7
2024-07-02	Ireland	Web	books	Card	2	23.68	0.052	44.9
2024-09-22	France	Store Kiosk	Electronics	PayPal	5	252.18	0.03	1223.01
2024-06-01	Germany	Web	Groceries	CARD	4	13.09	0.0	52.37
2024-07-22	UK		Electronics	Card	2	325.3	0.089	592.94
2024-06-30	UK	Mobile App	Books	Card	4	20.41	0.0	81.63
2024-09-17	Germany	Store Kiosk	ELECTRONICS	Card	4	250.0	0.005	994.67
2024-10-23	Ireland	WEB	Home	Card	5	82.36	0.077	380.03
2024-10-17	Spain	 Mobile App	Books	Cash	1	25.87	0.041	24.81
2024-06-30	UK	Mobile App	Books	Card	2	15.9	0.0	31.8
2024-10-25	Spain	Web	Electronics	Card	3	395.0	0.0	1185.0
2024-11-23	Ireland	Mobile App	Home	 Cash 	1	67.2	0.0	67.2
2024-12-30	Ireland	 Web	Home	PayPal	5	101.53	0.0	507.66
2025-03-29	France	 Mobile App	Clothing	PayPal	5	63.9	0.047	304.39
2025-04-23	Ireland	web	Clothing	PayPal	1	61.54	0.039	59.11
2025-01-30	Ireland	 Web 	Home	PayPal 	5	49.78	0.071	231.3
2024-06-17	France	Mobile App	Groceries		4	19.51	0.073	72.3
2025-04-14	Ireland	Web	Electronics	Credit Card	5	323.47	0.0	1617.33
2024-08-12	Ireland	Web	Clothing	Card	4	44.01	0.029	171.01
2025-01-22	France	Mobile App	Electronics	Card	4	208.92	0.015	823.04
2024-09-22	SPAIN	Web	Clothing	Cash	5	43.08	0.024	210.3
2024-12-31	UK	Website	Clothing	Card	2	61.64	0.037	118.77
2024-10-22	Ireland	Mobile App	Groceries	Cash	5	17.46	0.036	84.13
2025-04-04	 Ireland	 web 	Clothing	Paypal	4	28.71	0.0	114.84
2024-05-04	Spain	Website	Clothing 	paypal	5	58.27	0.051	276.56
2025-01-19	UK	web	Books	Card	5	19.48	0.0	97.41
2024-12-05	UK	MobileApp	 Home 	Card	2	75.29	0.042	144.19
2024-12-21	Ireland	Mobile App	Groceries	Cash	1	14.41	0.0	14.41
2025-03-21	Ireland	Mobile App	Home	Card	5	91.23	0.0	456.16
